# using Age in kyr and Tanomaly (base 14C)
1234.1	-0.01
1236.1	-0.13
1238.1	-0.04
1240.1	0.02
1242.1	-0.40
1244.1	-1.51
1246.1	-2.24
1248.1	-3.01
1250.1	-2.86
1252.1	-2.68
1254.1	-2.74
1256.1	-2.27
1258.1	-1.66
1260.1	-1.57
1262.1	-2.16
1264.1	-1.83
1266.1	-1.69
1268.1	-1.69
1270.1	-1.48
1272.1	-1.39
1274.1	-1.48
1276.1	-1.10
1278.1	-0.98
1280.1	-0.66
1282.1	-0.92
1284.1	-1.48
1286.1	-1.86
1288.1	-2.71
1290.1	-2.98
1292.1	-2.36
1294.1	-1.77
1296.1	-2.54
1298.1	-2.39
1300.1	-2.16
1302.1	-2.13
1304.1	-1.86
1306.1	-1.66
1308.1	-1.36
1310.1	-0.92
1312.1	-1.04
1314.1	-1.10
1316.1	-0.75
1318.1	-1.16
1320.1	-1.80
1322.1	-1.77
1324.1	-1.92
1326.1	-1.95
1328.1	-2.21
1330.1	-2.13
1332.1	-2.01
1334.1	-2.51
1336.1	-2.51
1338.1	-2.24
1340.1	-2.51
1342.1	-2.16
1344.1	-1.60
1346.1	-1.54
1348.1	-0.98
1350.1	-0.75
1352.1	-0.45
1354.1	-0.22
1356.1	-0.48
1358.1	-0.63
1360.1	-0.86
1362.1	-1.36
1364.1	-1.89
1366.1	-1.92
1368.1	-2.54
1370.1	-2.07
1372.1	-2.71
1374.1	-2.57
1376.1	-2.18
1378.1	-2.54
1380.1	-2.10
1382.1	-1.83
1384.1	-1.42
1386.1	-1.13
1388.1	-0.81
1390.1	-1.16
1392.1	-0.75
1394.1	-1.07
1396.1	-0.60
1398.1	-0.45
1400.1	-0.66
1402.1	-0.86
1404.1	-1.19
1406.1	-1.86
1408.1	-1.86
1410.1	-2.54
1412.1	-3.12
1414.1	-2.60
1416.1	-1.83
1418.1	-1.48
1420.1	-1.83
1422.1	-1.45
1424.1	-1.13
1426.1	-1.13
1428.1	-0.81
1430.1	-0.54
1432.1	-0.13
